giphy_id,qwen8b_dominant,moss_dominant,sentiment,arousal
YTWLzRDGc4bdozofBV,anger,neutral,-0.1794,0.5092
l0EoBxp5kxp9WKFDq,fear,neutral,-0.0719,0.513
dV9sEOrhvKPNS,,neutral,-0.0546,0.5488
qLkWLJI8IfaPYZBEjG,fear,neutral,-0.225,0.5729
wSU1U3h1PFFsc,fear,anger,-0.4092,0.7303
xT5LMqhaaz8WkfVcI0,anger,sad,-0.3351,0.584
l0Ex44ccA6Gztj9Ly,anger,neutral,-0.066,0.5564
vhaj0GMFlIeFa,disgust,anger,-0.4375,0.7322
mJphxSaf1zdOo,fear,anger,-0.3271,0.6435
m9eNJRPJ3uZ9exZPlS,disgust,anger,-0.363,0.6578
f6z5TkrTIBZILYOd1t,fear,neutral,0.1207,0.5833
frA3xgQLVRvHF9U6o2,anger,neutral,-0.2454,0.5793
k9yS4LbpiVmtG,anger,neutral,0.0206,0.5683
l0MYJnJQ4EiYLxvQ4,disgust,anger,-0.3586,0.7348
26tn97J59sw9QzW8w,fear,anger,-0.4742,0.77
Vd2UJuwfoVzGjLrXbG,disgust,sad,-0.3416,0.6266
IblK8qEucUnRH4MKh0,fear,neutral,-0.1912,0.6542
S8B0q6ckdDw1dtHQbO,happy,neutral,0.0698,0.4943
WieqsBQwFzOy4,fear,anger,-0.4146,0.7437
QAsBwSjx9zVKoGp9nr,fear,neutral,-0.1412,0.5629
132pnhRx4EM7ni,fear,sad,-0.5465,0.4416
EtB1yylKGGAUg,fear,anger,-0.3036,0.7373
3o72F8t9TDi2xVnxOE,fear,sad,-0.3514,0.6955
6Q3M4BIK0lX44,happy,sad,-0.2153,0.5058
LoUmOTtGzs3A8WggVx,disgust,neutral,-0.0814,0.5523
ySpxjJmsq9gsw,disgust,anger,-0.2844,0.6577
rTbCwVwofxcic,happy,neutral,0.1619,0.58
YqnXSeq7AFSYjAAhpU,fear,neutral,-0.1346,0.576
oxLsWbH1rvy2A,fear,anger,-0.4156,0.6572
mGK1g88HZRa2FlKGbz,anger,neutral,-0.3598,0.5599
hgsCqwjcnmAuI,fear,neutral,-0.1352,0.6004
ZkeckS9RiCBEI,anger,fear,-0.4327,0.7948
xNT2CcLjhbI0U,fear,neutral,0.0306,0.6027
dJocIXW7hOQYNNY199,surprise,anger,-0.3012,0.6945
j02gyYC9eTIZ2,disgust,neutral,-0.2172,0.469
l4HnKwiJJaJQB04Zq,disgust,sad,-0.5209,0.4615
aXThX9ftrHnji,disgust,neutral,-0.1746,0.6001
uACnyZeQO48G4r6U8G,fear,sad,-0.4204,0.4861
pS67yU6Ma7O1i,fear,neutral,-0.2346,0.5775
muZ5w4wvefASvd7Rdp,fear,neutral,-0.0349,0.4825
ZBoVzR5k102XjXRYol,fear,neutral,0.1525,0.5428
l0MYOSO34oF4QNuRW,fear,neutral,-0.0656,0.4835
nNxT5qXR02FOM,fear,neutral,-0.1713,0.6265
kqOkk3xDTrjSE,fear,neutral,-0.1119,0.4927
OH2rL6DVTNpte,fear,anger,-0.1146,0.6735
XWwIzh5GIWWf6,disgust,anger,-0.2169,0.6409
IgBQVdmmZnzS8,disgust,neutral,-0.2097,0.5847
3oFyCVxsQn6RBa0r5u,fear,anger,-0.0562,0.694
8nhgZZMKUicpi,fear,anger,-0.3069,0.618
34ff20aY6oBUY,fear,happy,0.3665,0.7013
3ohjV6ZFxqY2WA5Ok8,fear,neutral,-0.161,0.5755
KpvlPBrme5sCA,fear,neutral,-0.1413,0.6887
6hxZWAXW3A5JbB4cUQ,happy,neutral,0.1254,0.524
QG1L2EgJ4B3XO,disgust,anger,-0.2915,0.7681
3o7TKwmnDgQb5jemjK,disgust,neutral,-0.2312,0.6215
4a1BW6oEvxPhK,disgust,neutral,0.0227,0.5859
KEG5UtvXUD7WPIhhuy,fear,neutral,0.0255,0.5083
9RrdV7o2kJFy8,fear,neutral,0.0228,0.6335
3o85xtib0RaWzZ7U1G,fear,anger,-0.317,0.7189
3oKHWvUUMPQhCOCT72,fear,neutral,-0.3097,0.5858
DyvyiFFXF1Yli,surprise,neutral,-0.0634,0.5587
KD8Ldwzx90X9hi9QHW,happy,neutral,-0.003,0.4859
ZB95y3XSFbljaNu7mT,fear,neutral,-0.0301,0.5618
y1kAX7XpAMUtW,anger,neutral,-0.158,0.5667
l0HlUH6eDIyq3ASwo,anger,neutral,-0.1623,0.5589
y65VoOlimZaus,fear,anger,-0.1579,0.6588
q8IwLQFwKSw4o,fear,anger,-0.0504,0.6631
jR4osyxSvYcuesr2wA,happy,neutral,0.0185,0.5438
g01ZnwAUvutuK8GIQn,disgust,neutral,-0.1317,0.529
l3xivF6cBEOQatmTQ1,anger,neutral,-0.1749,0.5766
f6hrp3Lh1vy2tEFBYz,fear,neutral,-0.2403,0.5863
qrfjUqL8RPqmNB5LQM,fear,neutral,0.2241,0.6197
Yv66XRlbWCuQw,fear,neutral,-0.1081,0.5461
vQqeT3AYg8S5O,fear,surprise,-0.1395,0.7439
l0HUoJEvqeH7IWZ9e,anger,happy,0.3503,0.6632
baPIkfAo0Iv5K,anger,neutral,-0.0349,0.5874
XbgzkpzueQjzepnhLy,fear,neutral,-0.0269,0.6272
YQ1xtJuNmxKNO,fear,anger,-0.3301,0.7768
QraXDBZqcrMfS,fear,anger,-0.425,0.6973
VB1hpq0p6xq6Snjd9Q,fear,neutral,-0.0571,0.4984
GjR6RPcURgiL6,fear,anger,-0.4787,0.7651
GSE1BzJG4JVbq,fear,sad,-0.5756,0.4294
DN8aXrJru9KSaDbWwU,disgust,anger,-0.2817,0.6299
3WdUt1PX5mlSo,fear,anger,-0.2044,0.6773
2uIfniYlTKcRzH5MB7,disgust,neutral,-0.0789,0.5252
VvxtXb86Lwicw,fear,neutral,-0.176,0.578
10bDoTtJhtcHu0,anger,sad,-0.5185,0.4168
VHeeFmvBRCfVtE7J1c,fear,anger,-0.1375,0.6475
13UeVnBP6x05P2,anger,neutral,-0.2054,0.5398
YVBC4HdSpB7z2,disgust,neutral,-0.1802,0.5689
bPCwGUF2sKjyE,fear,anger,-0.3407,0.7062
xTiTnsiwoxekWiNQ3u,disgust,anger,-0.4925,0.7928
lfEPA0PSCDAHWe8T81,happy,neutral,0.2662,0.5674
pXYm6otcnKrjW,fear,anger,-0.4052,0.7724
efqoQtkftSYOQ,fear,neutral,-0.0831,0.6477
sTgTWEcVGK7CW3BQa7,disgust,neutral,-0.1342,0.5771
bN5wu55IbKWQ,fear,neutral,-0.1004,0.5672
aO1A1YKqWgYBSye5KF,anger,neutral,-0.0128,0.4801
fCL6OogYkiyGLHrBTm,fear,neutral,-0.0642,0.508
qiS3vXMgjPADJKue3a,anger,neutral,-0.1144,0.5586
xb03XTlizaMbS,disgust,neutral,-0.0409,0.4918
b229GDfmrp98Q8cfgS,anger,neutral,-0.0165,0.4719
3o6nV1ij2ALTCmu8gg,anger,neutral,-0.1191,0.5561
SIY7zXY5QMULu,fear,neutral,-0.0976,0.5174
9pZw57AyqOHy47oSZq,happy,neutral,-0.0117,0.5641
Vi5qBEpExoCmzEcDvF,happy,neutral,0.2584,0.6111
89asT84PzDwwE,fear,neutral,-0.2544,0.5884
OMYj7otYRfCAo,disgust,happy,0.5807,0.7178
G1vplGMypxBcp7kx32,anger,neutral,0.0622,0.5562
B37cYPCruqwwg,fear,anger,-0.3504,0.74
LLWP1seiT4fC,fear,surprise,-0.1753,0.7667
2ymva1ROJjoEU,,anger,-0.2008,0.7519
MU1gQlfzyi7qE,fear,anger,-0.3578,0.6231
G4Ihli2UThrBS,disgust,surprise,-0.215,0.7508
3o85xkpCruOJPGtBMQ,fear,anger,-0.263,0.6197
HiDfhTFGZ4geI,disgust,anger,-0.3119,0.6098
1O43UNtta63S5KLLcK,fear,sad,-0.5264,0.529
Ty9Sg8oHghPWg,disgust,sad,-0.4892,0.583
b8V0suHz0TElFjw7UZ,fear,anger,-0.4954,0.7477
gLiJPmz9H6SKF0yfdX,fear,sad,-0.3283,0.595
yv104URDdt3u95MVMj,anger,sad,-0.4215,0.5662
fhVa2ldik8zRu,fear,neutral,-0.2713,0.5875
pcfdfm6hjTvji,fear,happy,0.359,0.6632
c20UV66B7zCWA,fear,anger,-0.3384,0.6548
axu6dFuca4HKM,,happy,0.4366,0.7118
ZBsuGxu0pY4akRxzjG,fear,neutral,-0.1021,0.5297
YYfDqZ9JYnhHG,fear,neutral,-0.176,0.5615
l0NwIoO8LN6Pr3Ety,fear,anger,-0.3766,0.7527
vwI4mYEHP8k0w,fear,anger,-0.184,0.6688
OBs0RTqCCjVFC,disgust,neutral,-0.0716,0.5525
10kxE34bJPaUO4,fear,neutral,-0.0439,0.6529
3owypbsgMMOTylOzOo,fear,happy,0.2341,0.6667
9WHE2bo5Na9Gg,fear,sad,-0.5889,0.4122
43G1ktK56yAMw,fear,anger,-0.2275,0.6443
4WA1gD7CKAPks,surprise,anger,-0.2258,0.7812
20k1punZ5bpmM,disgust,neutral,-0.1844,0.5189
IT6kBZ1k5oEeI,fear,anger,-0.3702,0.7035
1Zbeweu52ZaQE,fear,neutral,-0.1268,0.6253
Tim0q7zolF3fa,fear,anger,-0.4149,0.7173
1eChSPFlFeaAzsoB9v,anger,neutral,0.0107,0.5126
3oriNW27pn33u8rtuw,fear,anger,-0.3353,0.6249
OOZLyBA9Euq2I,fear,anger,-0.3956,0.7749
Xd1NSrtnVeGkuwlEtb,fear,sad,-0.5193,0.4222
Jp9Ys3hzAhjAr3v5SL,anger,sad,-0.5902,0.4844
M7mmYF0WnCfeAnjwnJ,happy,neutral,0.0092,0.4752
107R6VQWcEpyjC,fear,anger,-0.005,0.6884
w1XrYq5PsCbyE,disgust,anger,-0.3091,0.6294
zkidh9NcyKYJW,fear,neutral,0.056,0.5399
tQqDJHTbHHRMiEN00k,disgust,anger,-0.3966,0.6845
kiBcwEXegBTACmVOnE,happy,neutral,0.0645,0.4949
g3LLiQe9k3pIA6m5uE,happy,neutral,0.0683,0.4957
z9FwUoGNksJEDBJnIF,anger,neutral,-0.062,0.5252
bPTXcJiIzzWz6,happy,anger,-0.147,0.665
rvhps5a80Ov4s,disgust,sad,-0.4502,0.5664
l0Iyf53PyEdBPZMys,fear,anger,-0.4766,0.7685
ymkLJAxVz2la,fear,anger,-0.1731,0.7197
zFb4l4CvD4MOQ,fear,neutral,-0.3182,0.5208
yidUzuMf6DH8cz09zO,fear,anger,-0.1756,0.648
nnJIYvWhYpPlyv3tJo,happy,neutral,0.2032,0.5424
fkD36jhiqzJ9m,anger,neutral,0.0636,0.6075
JGxdQcfUOoJ4Q,fear,neutral,-0.0032,0.5954
Kn1UaRsYaGouc,,neutral,-0.3217,0.6164
BaSHs78BU2ZYQ,disgust,anger,-0.1453,0.6982
6pUBXVTai18Iw,fear,neutral,-0.1177,0.5287
11zTEl7fbwml68,anger,surprise,-0.1624,0.699
E19RHuY5MUFrO,fear,neutral,0.114,0.5253
8v6Z3YyULB5Q0Skbac,anger,neutral,-0.1458,0.4944
26FPnj46RYsIWgYLe,fear,happy,0.0025,0.6579
2UvFRCjSFuk1iz1Rmb,happy,neutral,0.1145,0.555
Z6WqiiaxneeInJXH1o,fear,neutral,-0.1061,0.6104
l378rrt5tAawaCQ9i,sad,neutral,-0.2566,0.6183
l2Sqf8kcUlcGaHULS,fear,anger,-0.4928,0.7737
oLHaxZoXbcU6Y,disgust,sad,-0.4874,0.5884
lNMyVfxjfzIJO,,anger,-0.3441,0.7305
xUPGcmnB5Mm6pCLNks,anger,neutral,-0.1663,0.597
ij8AeeqXKFZm0,fear,neutral,0.1827,0.5638
uauOgWP1E2p2g,fear,happy,0.3681,0.7486
cLwDB2j2a7JFdzQzYu,fear,anger,-0.3999,0.6572
gX8F8kMRTx44M,fear,anger,-0.0977,0.6727
g5zvwUa9720pO,fear,happy,0.3843,0.6561
l1J9znYNISr0aEmze,disgust,neutral,-0.1371,0.5119
xT9IgxiUfXHycuUkRW,anger,neutral,-0.1042,0.5882
nhklNniaxTXoI,fear,anger,-0.3968,0.672
xT0xeHDVBcAulhRJRK,fear,neutral,-0.1342,0.5859
xUA7aQ21bruxszHmRW,fear,neutral,-0.1935,0.5953
jtWcxbqvNuiFZdcnnC,disgust,anger,-0.4418,0.738
R459x856IfF6w,surprise,neutral,0.0227,0.523
26xBPPcBnFA6kVXsk,fear,anger,-0.2791,0.6713
13iCJs2f5mPAas,fear,happy,0.3861,0.6912
DpNOlWx7F77IG9stWa,fear,neutral,-0.1275,0.5805
YPygjIbPW8Sic,fear,neutral,-0.1468,0.5722
3ornkbEo4MuwPYcISY,disgust,anger,-0.437,0.7812
7vQZanyufdRe0,happy,neutral,0.1608,0.6006
SOmjomEnNHsrK,fear,neutral,0.1578,0.5352
Fu9EXNUgJBRBe,anger,surprise,-0.1531,0.7658
W4noVjjj269MMLcNmm,fear,neutral,-0.0079,0.4695
26tOZlKO9QxXcHPEY,disgust,neutral,-0.2781,0.5989
Pnh0Lou03fv92J4puZ,happy,neutral,-0.1298,0.6031
ExMGjbktr4phe,fear,neutral,0.0375,0.5645
CKrlUi30dn44w,fear,anger,-0.4607,0.7598
MrxXXBriEIKBO,fear,anger,-0.1835,0.7782
XteNIxbCLj3HzEfAil,fear,neutral,-0.2376,0.5729
3o7TKEP6YngkCKFofC,fear,sad,-0.5887,0.5013
9mZoOe2CWoeha,happy,neutral,-0.0512,0.5865
Z06UFnGuY0H9C,fear,neutral,-0.0636,0.483
ackTXeSW3lvfq,fear,anger,-0.4086,0.7756
mqIkCP4tu28i7yJWB3,fear,neutral,-0.2528,0.6257
j3x5hjUoXIesM,fear,neutral,-0.1609,0.5296
ygzes6t3HvP5AzudBa,fear,neutral,-0.0761,0.5854
nTfdeBvfgzV26zjoFP,disgust,neutral,-0.2889,0.5707
rxy55jHaig16K2TV8x,happy,neutral,0.3587,0.5974
qL1PSgh7zGmUIdQVaR,anger,neutral,-0.0195,0.5086
dw2yCF4MhcNmSMgpfe,happy,neutral,-0.0841,0.5326
dSetRSJcR3PGqkvjRg,surprise,neutral,-0.1399,0.6017
xUOxeZUc8UFwMgH2MM,fear,anger,-0.3966,0.7334
lSsUUKKm4aOADqtc0o,anger,neutral,0.036,0.6107
fTtNMQ737dqZCkg4dk,fear,neutral,-0.1057,0.528
MEtP6XftcuDoA,happy,neutral,0.1812,0.6278
3bc5MV3VkOpMI,fear,happy,0.2184,0.6616
3ohhwyXhrNXmL831XG,fear,neutral,-0.149,0.4945
3oxRmvU3GAJay6F60g,fear,neutral,-0.1061,0.5159
10AmJ6TIlbYxAk,neutral,anger,-0.4014,0.7409
11o5fBqY66IciQ,disgust,sad,-0.4019,0.5271
116a8zosxwA0SI,anger,sad,-0.4451,0.53
WmkqburJqXziM,fear,neutral,0.0088,0.6437
3o6wNTC6U7EmChEapW,fear,neutral,-0.0031,0.689
55d2XxhlYRRlcquuy7,happy,neutral,0.0092,0.4761
wxZVenBE9msRq,happy,neutral,0.008,0.4832
l2JJu8U8SoHhQEnoQ,fear,sad,-0.4336,0.5497
la6Ne7z15BXs4,happy,neutral,0.256,0.5855
uWzS6ZLs0AaVOJlgRd,disgust,neutral,-0.0351,0.4823
duKV1YBPhDtd9efnrR,anger,neutral,-0.0153,0.46
gIfgb4RSmErc07m4n9,fear,neutral,-0.2729,0.6122
elHDhmQ4GDHIUAWPNs,fear,neutral,-0.2673,0.6424
l3q2YZJJyCFPd0lsQ,disgust,neutral,-0.188,0.5976
b1o4elYH8Tqjm,fear,anger,-0.2127,0.7219
mUrBX1TF0kCRi,anger,happy,0.1123,0.6685
l0HlQ7LRalQqdWfao,fear,neutral,0.0003,0.5202
dVceptS2MrRxUz4F2X,fear,anger,-0.3382,0.6684
xTiTnqvY8I9fEygq76,disgust,anger,-0.3106,0.6637
mRh4cLIYhrs9G,,sad,-0.1879,0.5914
f9ZLRWMBjKAbe07PtH,fear,neutral,-0.1661,0.5534
tN1lvnT4M6nte,fear,anger,-0.5161,0.7087
wofyg8nxsWEmtR7eOK,fear,anger,-0.4081,0.7812
11pEf1ZMBCxoe4,fear,anger,-0.0878,0.6893
VFYJXIuuFl6pO,disgust,neutral,-0.2916,0.5203
26FmQ6EOvLxp6cWyY,fear,neutral,-0.2284,0.4731
RzqhECDimSgLK,neutral,sad,-0.4241,0.4769
MC6eSuC3yypCU,fear,neutral,-0.3066,0.6423
PWfHC8ogZpWcE,,sad,-0.4164,0.4837
KSCYjxdjm0yA0,fear,anger,-0.4689,0.7217
LDa4ewNzVqhpe,fear,anger,-0.3257,0.6532
U5U8gZy0PlrcLY46NC,happy,anger,-0.185,0.7127
QUL4i6On4IQA2MdxaK,disgust,sad,-0.5459,0.4209
A7ZbCuv0fJ0POGucwV,fear,happy,-0.051,0.5974
XlvbF51R0T9uM,fear,neutral,-0.0785,0.5919
451qNhlPMmn6AfC1FZ,fear,neutral,-0.139,0.6404
N90M0BbEAhGCI,fear,neutral,-0.0174,0.5281
OLY40BwPRUWic,fear,neutral,-0.0281,0.6597
12W37klNpwdOgw,anger,happy,0.1862,0.6922
3o7WTqo27pLRYxRtg4,fear,neutral,-0.2783,0.5018
IbaTs1YZ9QLDpr8a6U,fear,neutral,-0.0225,0.5915
TEHn0Ly4cyvPBXPAjR,anger,neutral,-0.1344,0.5874
3ornjM1ow4vbrifDAA,anger,neutral,-0.0871,0.5831
DD0qpSrxZ8MJG,fear,neutral,-0.3402,0.5982
3o7aCWACkSbYGU1YGI,fear,neutral,-0.0989,0.5412
3o7TKFy1gaoy1JNqZG,fear,neutral,-0.1029,0.5516
8WfSU9yarFUoEfSH96,anger,neutral,-0.1197,0.5527
IdTUJAGPRDR7en4z9B,disgust,neutral,0.0445,0.5625
3oKIPEh5Lk3RGSIFEI,fear,anger,-0.2188,0.7239
tIeCLkB8geYtW,fear,neutral,0.0605,0.5205
YS4dPT8CgMFvvTAIoV,happy,neutral,0.1616,0.5557
l2SpNtHdgOA9s1qNy,fear,neutral,-0.1292,0.5424
lZd4oyt1EzC3C,,neutral,-0.2033,0.5292
YoDtwjMRV1K8hNEu9s,disgust,neutral,-0.0439,0.513
xUOxf7BGcnKPNCA5kQ,fear,neutral,-0.1628,0.5999
xlGYf1RUbYYes,fear,anger,-0.1128,0.6427
YoWOIjnXT1NKIbFP9H,fear,anger,-0.4881,0.7591
xTcnSOEKegBnYhGahW,,neutral,0.0117,0.6362
yXBqba0Zx8S4,fear,neutral,0.1162,0.5443
t0005w3YYbuIU,happy,neutral,0.155,0.6084
gw3C71R3QMD13yGQ,fear,neutral,-0.0098,0.5392
bBpqYL0ifrQR9XjElp,fear,neutral,-0.2542,0.5671
11qCjC856PSmnm,fear,anger,-0.3809,0.7858
3ornjUO3ZYqct4fSgw,fear,anger,-0.3574,0.708
8F6LGQ5UOW8pruLXyW,anger,neutral,-0.0393,0.5262
5xaOcLNlhNc4m0BiVIQ,fear,neutral,-0.1401,0.5492
Qa5dsjQjlCqOY,fear,anger,-0.458,0.7616
3aX8uXXw6Nf6U,fear,neutral,0.1134,0.6044
NiBMdMizycNCE,fear,happy,0.0207,0.65
0KXekb55GlLIOdhXC8,disgust,neutral,-0.2864,0.5985
37Fsl1eFxbhtu,fear,anger,-0.3491,0.6889
3o7budrAwLUZYUaSC4,anger,neutral,-0.1994,0.6053
XPuIWJO1PQTjq,fear,anger,-0.2376,0.6906
5x89XRx3sBZFC,fear,neutral,-0.2463,0.6011
VXExnf388LPX0rMyoX,fear,neutral,-0.1138,0.5606
Lkr58IndWjK2x7TWmx,anger,neutral,0.0268,0.5766
83rxg99t45OoM,fear,neutral,-0.1663,0.5528
3ohs80EuzI2k3jFX6o,disgust,neutral,-0.0891,0.5648
BmmfETghGOPrW,fear,neutral,-0.2509,0.5996
65OEXNw7SVFtxAIGG1,happy,neutral,-0.0389,0.556
MnWbFsmlpcBKU,disgust,happy,0.1166,0.7276
SiKqNZqksVYWmQEMjd,fear,anger,-0.1391,0.7067
PW8QE11gdVyb8egAJK,fear,anger,-0.1199,0.6695
26ybw2WdicjAq1aco,,happy,0.3575,0.7016
3o8doUeyrZAinxcGBi,anger,neutral,-0.0879,0.6539
26gJziULEYG0uEtTq,sad,neutral,0.1351,0.5593
TgOYjtgKpS9jAytUlh,surprise,sad,-0.2414,0.6754
IYJBTNLgES23K,disgust,neutral,-0.0707,0.5262
3o7TKBjqwOlQYMirle,anger,neutral,-0.1779,0.5643
YqE3jbSQQR6x9g19Kj,sad,happy,0.3614,0.6702
dWgKOhSt4rLyta3xqa,anger,neutral,-0.0389,0.4847
fGuqeA6PiXINa,fear,anger,-0.2923,0.748
pHMtogPBHC7Cg,disgust,sad,-0.4906,0.5661
oNmOUAT3rgp7SOQb9n,fear,anger,-0.2338,0.6628
dxCKVfoUXQK3TAHPQm,fear,anger,-0.4301,0.7558
tKX6FNU9UGwF2,,neutral,-0.0766,0.5029
cfNAQrzAai2BO,fear,neutral,-0.0244,0.5057
jxrF14rzkiwiFsUJBN,fear,neutral,-0.0793,0.531
kGCuRgmbnO9EI,disgust,anger,-0.3367,0.6431
YohvjRwIzXHt6SL6fX,fear,neutral,-0.1096,0.5287
idwHsrrEkqQws34iPk,happy,neutral,0.0627,0.508
yhRnl31SmMec,fear,happy,0.2405,0.7294
TDihESECepJa30CBzi,disgust,neutral,-0.0448,0.5066
11tqljvNZyY3PW,fear,anger,-0.3717,0.72
Aa5shwDRt27cs,anger,neutral,-0.1712,0.5459
ICNCWyTuNjSL7V8bfE,anger,neutral,-0.0141,0.4723
DWo6beGJTTqFi,fear,anger,-0.4249,0.7642
N3IvZ9yxUde3m,disgust,anger,-0.2225,0.6504
2seF7czq1x5cosT1Ef,anger,neutral,-0.0099,0.5382
OOH9VuKpuOj7gMqYbt,fear,neutral,-0.2629,0.6304
RBeddeaQ5Xo0E,surprise,sad,-0.5524,0.5015
WRQBXSCnEFJIuxktnw,disgust,neutral,-0.2832,0.5946
11UyDwkBKvmybe,,neutral,-0.0853,0.5547
87CKDqErVfMqY,fear,anger,-0.2836,0.6262
69CKViM7D2PrG,fear,anger,-0.2834,0.6588
6UFgdU9hirj1pAOJyN,anger,neutral,-0.1454,0.5262
8g63zqQ5RPt60,anger,neutral,-0.1036,0.59
j0kQJxo5mzGYb4EvWK,happy,neutral,0.1423,0.5844
h2fGd1tJyBVmD3X5sc,fear,neutral,-0.2175,0.6411
xUOwGkoxib4Y9A9T9u,fear,neutral,-0.0449,0.5144
mp1JYId8n0t3y,fear,happy,0.0804,0.7359
elUskIqzwQ50BBWy8t,fear,neutral,-0.1157,0.599
l0IynvPneUpb7SnBe,fear,anger,-0.408,0.77
xT1R9MyOQLEB2WY6Oc,fear,neutral,-0.0762,0.5604
fvYR60mQCKt2x9hV3y,disgust,neutral,-0.2226,0.5955
jTf2Io0LtBXGZddOVE,fear,sad,-0.3016,0.5261
er1kMn1rb4UBW,fear,anger,-0.428,0.7375
uqPDIEPMODKne,disgust,neutral,0.0366,0.52
z1GQ9t8FxipnG,disgust,anger,-0.3349,0.7366
qgri3D9sTwCUGMcT8L,disgust,neutral,-0.1568,0.5721
cEOG7nGA7448M,fear,sad,-0.5436,0.4947
l0HlAK9sXG6cVmh7G,happy,neutral,0.1195,0.5063
r00LEeXVOt0xG,fear,sad,-0.2217,0.6851
iI66xtH0i2LjKZHme7,fear,anger,-0.3513,0.6763
eImrJKnOmuBDmqXNUj,fear,anger,-0.0191,0.7097
atQF1zaSGq8s8,,anger,-0.1762,0.6809
ugZIZgMzzrLdC,anger,sad,-0.5395,0.6264
3o6ozxhV860fEuhgru,disgust,anger,-0.3016,0.6768
13KU2acRf6BcpG,disgust,neutral,-0.0709,0.5277
5xtDaru7nxqniasZjgY,fear,happy,-0.0099,0.639
QYkX9IMHthYn0Y3pcG,fear,neutral,0.0028,0.5563
2ZqbXco8wMMDqsvpfJS,anger,neutral,-0.0567,0.6505
62PP2yEIAZF6g,disgust,neutral,-0.0926,0.5076
42D3CxaINsAFemFuId,happy,neutral,-0.0472,0.5992
DOb3rFL6d83Zu,disgust,anger,-0.4027,0.6999
7XIq6GWNwOuUE,fear,anger,-0.2657,0.7612
QMyF0t2nkwNNt2sJp2,,neutral,-0.2105,0.6125
XaLJaROb4htOl4axlO,fear,neutral,0.0428,0.6367
QBq85aNSCgWTQXJCqM,disgust,anger,-0.4306,0.7031
QnMJm9bVR9nDa,surprise,anger,-0.2507,0.7391
D12CsrRNv7gL6,fear,sad,-0.5436,0.4947
37QVh74uQ5qeBOh0UF,fear,neutral,-0.0216,0.6486
z8pi6Q8wTxuFO,fear,neutral,0.0179,0.5934
l4Ki9A1PvIDZjG43S,surprise,anger,-0.4232,0.7557
pYCZPDymIVjeo,fear,happy,0.3741,0.7509
vWV43SMmVc8uI,fear,neutral,-0.2167,0.6094
xpkHMvwv80FTveoauE,fear,neutral,-0.1111,0.5381
lnDvZtsnWfnnX4T0KA,sad,neutral,-0.0867,0.4993
w7vfHvY1bUNSsjdRNc,anger,neutral,-0.2843,0.522
mDFpdL1UxdVZRBN2V4,fear,anger,-0.2006,0.6636
d6bRMswt9miuQ,fear,neutral,0.0816,0.5508
fdyZ3qI0GVZC0,fear,neutral,-0.1672,0.548
l0G16tniufNNdd9QY,disgust,anger,-0.3804,0.6266
yieUZqSVn5A9Caxq1B,anger,neutral,-0.1081,0.5739
orsKKFqWKtsVa,disgust,neutral,-0.1083,0.6071
zNXvBiNNcrjDW,disgust,neutral,-0.0606,0.5374
l1Aswx03WbLDf9kYw,,happy,0.3239,0.6111
xLoNhpbVAmHja,fear,anger,-0.1697,0.6805
2ABCr6UjvZ1Xa,anger,neutral,-0.034,0.5314
3o6YfXtqIrtPrApeuI,anger,neutral,-0.1393,0.5914
26xBP1Xd2qaHBdHlS,sad,neutral,0.0788,0.6284
26hirEPeos6yugLDO,happy,neutral,-0.042,0.52
I9Pt41RvhSjeXOJaAu,fear,neutral,0.0468,0.5694
I1U9DTjCqOF3i,disgust,surprise,-0.1359,0.7876
KDVQ7XhJabBYkF4U4Y,fear,anger,-0.4149,0.79
SYGkVEBAhm0g0,disgust,anger,-0.2148,0.6382
LrN9NbJNp9SWQ,anger,neutral,-0.2942,0.5919
Gjm3ah2BVKg12,disgust,anger,-0.4621,0.7688
20HLdYdWbg7myqs0TF,anger,neutral,-0.069,0.5472
SEEZV9PrWRfVu,fear,anger,-0.2654,0.6946
40Z4EtasDsfMVEyX8H,fear,anger,-0.3565,0.746
G5JoAjEBtfoTm,anger,neutral,-0.2229,0.5718
4Jxa0QgHF2HSw,neutral,anger,-0.3273,0.6251
3oFzm0o2jMKftsaBoc,disgust,surprise,-0.1042,0.6949
A6soRJp32I7fy,disgust,neutral,-0.1672,0.5716
RKS1pHGiUUZ2g,sad,neutral,-0.2298,0.5567
jJDpB4EV9QRCE,fear,anger,-0.3134,0.7682
m9523AAgxz9Lj7ZMau,fear,neutral,-0.1918,0.579
xT8qBu5gOYEqHhgDQs,,neutral,-0.0193,0.5415
hXJ1MWMzY7Af32UIUD,happy,anger,-0.1277,0.7604
olAik8MhYOB9K,happy,neutral,0.1894,0.6265
l3fQlLpXPmtLkmwU0,fear,anger,-0.3362,0.6809
bBKWYrQvCnXeKKTDwK,anger,neutral,-0.198,0.5494
ummeQH0c3jdm2o3Olp,anger,surprise,0.0498,0.7278
iVhLISAEmtpFS,happy,neutral,0.0564,0.6405
Mk1wQ8cH5TtsqafLiX,sad,neutral,0.0314,0.5034
2vSk4f18Fyw2f26G32,fear,neutral,0.0018,0.6085
13QkjhUqQIlWBa,fear,anger,-0.3185,0.7044
GNvWw0pDL6QRW,fear,neutral,-0.0983,0.5732
JlR1TxQqjVLna,fear,sad,-0.5555,0.5566
JVqeFxl3Qo8,disgust,anger,-0.1769,0.666
